Admin2,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incident_Rate,Case_Fatality_Ratio
Boone,Iowa,US,1/2/2021 5:22,42.03657094,-93.9313999,1924,15,0,1909,"Boone, Iowa, US",7333.994054,0.77962578
Bremer,Iowa,US,1/2/2021 5:22,42.77461496,-92.31795937,2271,44,0,2227,"Bremer, Iowa, US",9061.527412,1.937472479
Buchanan,Iowa,US,1/2/2021 5:22,42.4709188,-91.83510825,1445,16,0,1429,"Buchanan, Iowa, US",6824.085006,1.107266436
Buena Vista,Iowa,US,1/2/2021 5:22,42.73545875,-95.15100162,3727,26,0,3701,"Buena Vista, Iowa, US",18995.92253,0.69761202
Butler,Iowa,US,1/2/2021 5:22,42.73172833,-92.79015971,1290,22,0,1268,"Butler, Iowa, US",8934.136713,1.705426357
Calhoun,Iowa,US,1/2/2021 5:22,42.38521079,-94.64046046,1173,9,0,1164,"Calhoun, Iowa, US",12132.80927,0.767263427
Carroll,Iowa,US,1/2/2021 5:22,42.03617207,-94.86032705,2393,30,0,2363,"Carroll, Iowa, US",11867.09645,1.253656498
Cass,Iowa,US,1/2/2021 5:22,41.33149454,-94.92792482,1056,38,0,1018,"Cass, Iowa, US",8226.861951,3.598484848
Cedar,Iowa,US,1/2/2021 5:22,41.77233777,-91.13246684,1398,18,0,1380,"Cedar, Iowa, US",7505.234337,1.287553648
Cerro Gordo,Iowa,US,1/2/2021 5:22,43.08177563,-93.2612239,4353,62,0,4291,"Cerro Gordo, Iowa, US",10254.41696,1.424305077
Cherokee,Iowa,US,1/2/2021 5:22,42.73538914,-95.62389402,1241,22,0,1219,"Cherokee, Iowa, US",11045.8389,1.7727639
Chickasaw,Iowa,US,1/2/2021 5:22,43.06001295,-92.31773347,1041,11,0,1030,"Chickasaw, Iowa, US",8723.707366,1.056676273
Clarke,Iowa,US,1/2/2021 5:22,41.02868181,-93.78499767,690,6,0,684,"Clarke, Iowa, US",7344.332092,0.869565217
Clay,Iowa,US,1/2/2021 5:22,43.08247182,-95.15096481,1551,12,0,1539,"Clay, Iowa, US",9684.065934,0.773694391
Clayton,Iowa,US,1/2/2021 5:22,42.84443388,-91.34133693,1396,46,0,1350,"Clayton, Iowa, US",7954.869223,3.29512894
Clinton,Iowa,US,1/2/2021 5:22,41.89981633,-90.53275096,4151,55,0,4096,"Clinton, Iowa, US",8940.532857,1.324981932
Crawford,Iowa,US,1/2/2021 5:22,42.03718237,-95.3819718,2133,22,0,2111,"Crawford, Iowa, US",12681.33175,1.031411158
Dallas,Iowa,US,1/2/2021 5:22,41.68560356,-94.04127625,7983,66,0,7917,"Dallas, Iowa, US",8542.261886,0.826756858
Davis,Iowa,US,1/2/2021 5:22,40.74773536,-92.41005468,639,20,0,619,"Davis, Iowa, US",7100,3.129890454
Decatur,Iowa,US,1/2/2021 5:22,40.73742757,-93.78645949,430,4,0,426,"Decatur, Iowa, US",5463.786531,0.930232558
Delaware,Iowa,US,1/2/2021 5:22,42.47104597,-91.3664492,1637,29,0,1608,"Delaware, Iowa, US",9623.184998,1.771533293
Des Moines,Iowa,US,1/2/2021 5:22,40.92012606,-91.18326592,3548,34,0,3514,"Des Moines, Iowa, US",9105.140247,0.958286359
Dickinson,Iowa,US,1/2/2021 5:22,43.37787725,-95.1510206,1717,20,0,1697,"Dickinson, Iowa, US",9949.009155,1.164822365
Dubuque,Iowa,US,1/2/2021 5:22,42.46815349,-90.88181925,10653,136,0,10517,"Dubuque, Iowa, US",10947.37491,1.276635689
Emmet,Iowa,US,1/2/2021 5:22,43.37782951,-94.67858943,1020,24,0,996,"Emmet, Iowa, US",11077.32407,2.352941176
Fayette,Iowa,US,1/2/2021 5:22,42.86271799,-91.8441231,1412,19,0,1393,"Fayette, Iowa, US",7185.750636,1.345609065
Floyd,Iowa,US,1/2/2021 5:22,43.0600053,-92.78940097,1284,34,0,1250,"Floyd, Iowa, US",8208.668968,2.647975078
Franklin,Iowa,US,1/2/2021 5:22,42.73270384,-93.26256925,909,17,0,892,"Franklin, Iowa, US",9026.812314,1.870187019
Fremont,Iowa,US,1/2/2021 5:22,40.7454272,-95.60129045,472,5,0,467,"Fremont, Iowa, US",6781.609195,1.059322034
Greene,Iowa,US,1/2/2021 5:22,42.03614551,-94.39658081,648,7,0,641,"Greene, Iowa, US",7290.729073,1.080246914
Grundy,Iowa,US,1/2/2021 5:22,42.40183723,-92.78829551,1095,17,0,1078,"Grundy, Iowa, US",8951.929366,1.552511416
Guthrie,Iowa,US,1/2/2021 5:22,41.68378965,-94.50111014,957,23,0,934,"Guthrie, Iowa, US",8953.129385,2.403343783
Hamilton,Iowa,US,1/2/2021 5:22,42.38382428,-93.70197703,1491,24,0,1467,"Hamilton, Iowa, US",10092.73675,1.609657948
Hancock,Iowa,US,1/2/2021 5:22,43.08178477,-93.73454884,1183,24,0,1159,"Hancock, Iowa, US",11128.88053,2.02874049
Hardin,Iowa,US,1/2/2021 5:22,42.38353877,-93.23654611,1457,26,0,1431,"Hardin, Iowa, US",8648.937433,1.784488675
Harrison,Iowa,US,1/2/2021 5:22,41.68330137,-95.81558439,1446,53,0,1393,"Harrison, Iowa, US",10292.54751,3.665283541
Henry,Iowa,US,1/2/2021 5:22,40.98767962,-91.54436349,2485,27,0,2458,"Henry, Iowa, US",12453.64338,1.086519115
Howard,Iowa,US,1/2/2021 5:22,43.35671042,-92.31702714,727,17,0,710,"Howard, Iowa, US",7938.414501,2.338376891
Humboldt,Iowa,US,1/2/2021 5:22,42.7764426,-94.20722537,983,18,0,965,"Humboldt, Iowa, US",10284.57836,1.831129196
Ida,Iowa,US,1/2/2021 5:22,42.38696136,-95.51355387,699,29,0,670,"Ida, Iowa, US",10189.50437,4.148783977
Iowa,Iowa,US,1/2/2021 5:22,41.68630265,-92.0643373,1141,21,0,1120,"Iowa, Iowa, US",7050.17301,1.840490798
Jackson,Iowa,US,1/2/2021 5:22,42.17178824,-90.57354837,1785,29,0,1756,"Jackson, Iowa, US",9182.57112,1.62464986
Jasper,Iowa,US,1/2/2021 5:22,41.68576082,-93.05567785,2914,53,0,2861,"Jasper, Iowa, US",7836.49321,1.818805765
Jefferson,Iowa,US,1/2/2021 5:22,41.03192394,-91.94849466,1033,20,0,1013,"Jefferson, Iowa, US",5646.351462,1.936108422
Johnson,Iowa,US,1/2/2021 5:22,41.67169354,-91.58754744,11186,47,0,11139,"Johnson, Iowa, US",7401.085087,0.420168067
Jones,Iowa,US,1/2/2021 5:22,42.12118609,-91.13139641,2593,48,0,2545,"Jones, Iowa, US",12538.07843,1.851137678
Keokuk,Iowa,US,1/2/2021 5:22,41.33649833,-92.1785067,792,25,0,767,"Keokuk, Iowa, US",7729.845793,3.156565657
Kossuth,Iowa,US,1/2/2021 5:22,43.20405458,-94.20691791,1559,32,0,1527,"Kossuth, Iowa, US",10524.53926,2.052597819
Lee,Iowa,US,1/2/2021 5:22,40.64181461,-91.48183025,2878,24,0,2854,"Lee, Iowa, US",8550.970081,0.833912439
Linn,Iowa,US,1/2/2021 5:22,42.07923082,-91.59809485,16659,245,0,16414,"Linn, Iowa, US",7348.28368,1.470676511
Louisa,Iowa,US,1/2/2021 5:22,41.21842119,-91.26102611,1076,24,0,1052,"Louisa, Iowa, US",9750.792932,2.230483271
Lucas,Iowa,US,1/2/2021 5:22,41.02958964,-93.32780803,584,8,0,576,"Lucas, Iowa, US",6790.697674,1.369863014
Lyon,Iowa,US,1/2/2021 5:22,43.38107862,-96.20926845,1260,25,0,1235,"Lyon, Iowa, US",10718.84305,1.984126984
Madison,Iowa,US,1/2/2021 5:22,41.33081904,-94.01554631,975,8,0,967,"Madison, Iowa, US",5967.682703,0.820512821
Mahaska,Iowa,US,1/2/2021 5:22,41.33521503,-92.64083907,1749,34,0,1715,"Mahaska, Iowa, US",7915.818058,1.943967982
Marion,Iowa,US,1/2/2021 5:22,41.33445101,-93.09934783,2716,47,0,2669,"Marion, Iowa, US",8167.684119,1.730486009
Marshall,Iowa,US,1/2/2021 5:22,42.03586837,-92.9990819,4037,57,0,3980,"Marshall, Iowa, US",10254.26097,1.411939559
Mills,Iowa,US,1/2/2021 5:22,41.03299766,-95.61920963,1285,15,0,1270,"Mills, Iowa, US",8504.86465,1.167315175
Mitchell,Iowa,US,1/2/2021 5:22,43.35638371,-92.78887719,1048,30,0,1018,"Mitchell, Iowa, US",9899.86775,2.86259542
Monona,Iowa,US,1/2/2021 5:22,42.05220391,-95.95743843,549,16,0,533,"Monona, Iowa, US",6372.60592,2.9143898
Monroe,Iowa,US,1/2/2021 5:22,41.02988815,-92.8690667,682,17,0,665,"Monroe, Iowa, US",8849.098222,2.492668622
Montgomery,Iowa,US,1/2/2021 5:22,41.03018714,-95.15642896,770,15,0,755,"Montgomery, Iowa, US",7764.444893,1.948051948
Muscatine,Iowa,US,1/2/2021 5:22,41.48370744,-91.1121697,3584,75,0,3509,"Muscatine, Iowa, US",8400.525033,2.092633929
O'Brien,Iowa,US,1/2/2021 5:22,43.08310673,-95.62474482,1591,53,0,1538,"O'Brien, Iowa, US",11568.38508,3.331238215
Osceola,Iowa,US,1/2/2021 5:22,43.37824276,-95.62422844,614,8,0,606,"Osceola, Iowa, US",10305.47163,1.302931596
Page,Iowa,US,1/2/2021 5:22,40.7393172,-95.1497813,1373,13,0,1360,"Page, Iowa, US",9088.502019,0.946831755
Palo Alto,Iowa,US,1/2/2021 5:22,43.08193849,-94.67824621,819,8,0,811,"Palo Alto, Iowa, US",9216.745442,0.976800977
Plymouth,Iowa,US,1/2/2021 5:22,42.737633,-96.21366621,3366,51,0,3315,"Plymouth, Iowa, US",13369.34504,1.515151515
Pocahontas,Iowa,US,1/2/2021 5:22,42.73420133,-94.67862564,724,12,0,712,"Pocahontas, Iowa, US",10938.20819,1.657458564
Polk,Iowa,US,1/2/2021 5:22,41.68679484,-93.57767461,41670,412,0,41258,"Polk, Iowa, US",8501.288352,0.988720902
Pottawattamie,Iowa,US,1/2/2021 5:22,41.33640314,-95.53907776,8327,95,0,8232,"Pottawattamie, Iowa, US",8933.974208,1.140867059
Poweshiek,Iowa,US,1/2/2021 5:22,41.68625425,-92.53155731,1212,24,0,1188,"Poweshiek, Iowa, US",6549.935149,1.98019802
Ringgold,Iowa,US,1/2/2021 5:22,40.73518949,-94.24368535,367,7,0,360,"Ringgold, Iowa, US",7498.978341,1.907356948
Sac,Iowa,US,1/2/2021 5:22,42.38624071,-95.10547892,1041,14,0,1027,"Sac, Iowa, US",10708.77482,1.344860711
Scott,Iowa,US,1/2/2021 5:22,41.63935978,-90.61959493,14197,152,0,14045,"Scott, Iowa, US",8209.063102,1.070648729
Shelby,Iowa,US,1/2/2021 5:22,41.6850066,-95.31015553,950,24,0,926,"Shelby, Iowa, US",8294.045748,2.526315789
Sioux,Iowa,US,1/2/2021 5:22,43.08221074,-96.1767568,4355,44,0,4311,"Sioux, Iowa, US",12494.62057,1.010332951
Story,Iowa,US,1/2/2021 5:22,42.03621213,-93.46499005,8033,31,0,8002,"Story, Iowa, US",8271.466376,0.385908129
Tama,Iowa,US,1/2/2021 5:22,42.07991767,-92.53266945,1762,55,0,1707,"Tama, Iowa, US",10454.49152,3.121452894
Taylor,Iowa,US,1/2/2021 5:22,40.73710579,-94.69778563,547,9,0,538,"Taylor, Iowa, US",8936.448293,1.645338208
Union,Iowa,US,1/2/2021 5:22,41.0277278,-94.24234847,1034,19,0,1015,"Union, Iowa, US",8447.022302,1.837524178
Van Buren,Iowa,US,1/2/2021 5:22,40.75326764,-91.95017958,456,11,0,445,"Van Buren, Iowa, US",6473.594549,2.412280702
Wapello,Iowa,US,1/2/2021 5:22,41.03064984,-92.40954728,3144,91,0,3053,"Wapello, Iowa, US",8990.820441,2.894402036
Warren,Iowa,US,1/2/2021 5:22,41.33559454,-93.56007641,3836,34,0,3802,"Warren, Iowa, US",7453.464423,0.886339937
Washington,Iowa,US,1/2/2021 5:22,41.33577126,-91.71725711,1893,28,0,1865,"Washington, Iowa, US",8618.256317,1.47913365
Wayne,Iowa,US,1/2/2021 5:22,40.73969028,-93.32752197,384,21,0,363,"Wayne, Iowa, US",5961.807173,5.46875
Webster,Iowa,US,1/2/2021 5:22,42.42853483,-94.17987389,4455,64,0,4391,"Webster, Iowa, US",12408.08824,1.436588103
Winnebago,Iowa,US,1/2/2021 5:22,43.37751174,-93.73407298,1104,28,0,1076,"Winnebago, Iowa, US",10662.54588,2.536231884
Winneshiek,Iowa,US,1/2/2021 5:22,43.29094334,-91.84422722,1386,18,0,1368,"Winneshiek, Iowa, US",6933.119904,1.298701299
Woodbury,Iowa,US,1/2/2021 5:22,42.38979414,-96.0459439,12339,167,0,12172,"Woodbury, Iowa, US",11967.17973,1.353432207
Worth,Iowa,US,1/2/2021 5:22,43.37750768,-93.26087602,528,3,0,525,"Worth, Iowa, US",7153.502235,0.568181818
Wright,Iowa,US,1/2/2021 5:22,42.73305373,-93.73515113,1530,18,0,1512,"Wright, Iowa, US",12179.58924,1.176470588
Allen,Kansas,US,1/2/2021 5:22,37.88582951,-95.30030847,683,11,0,672,"Allen, Kansas, US",5521.869189,1.610541728
Anderson,Kansas,US,1/2/2021 5:22,38.21413251,-95.29272815,594,2,0,592,"Anderson, Kansas, US",7559.175363,0.336700337
Atchison,Kansas,US,1/2/2021 5:22,39.53185661,-95.30870026,1268,10,0,1258,"Atchison, Kansas, US",7889.006408,0.788643533
Barber,Kansas,US,1/2/2021 5:22,37.2288586,-98.68460053,291,3,0,288,"Barber, Kansas, US",6573.300203,1.030927835
Barton,Kansas,US,1/2/2021 5:22,38.47889676,-98.75636726,2229,35,0,2194,"Barton, Kansas, US",8646.572792,1.570210857
Bourbon,Kansas,US,1/2/2021 5:22,37.85508555,-94.84865997,971,10,0,961,"Bourbon, Kansas, US",6680.886198,1.029866117
Brown,Kansas,US,1/2/2021 5:22,39.82652589,-95.56421698,1057,22,0,1035,"Brown, Kansas, US",11051.86115,2.081362346
Butler,Kansas,US,1/2/2021 5:22,37.78134351,-96.83878537,5493,23,0,5470,"Butler, Kansas, US",8209.412503,0.418714728
Chase,Kansas,US,1/2/2021 5:22,38.30292938,-96.59563862,238,3,0,235,"Chase, Kansas, US",8987.915408,1.260504202
Chautauqua,Kansas,US,1/2/2021 5:22,37.14994405,-96.2454192,189,3,0,186,"Chautauqua, Kansas, US",5815.384615,1.587301587
Cherokee,Kansas,US,1/2/2021 5:22,37.16928494,-94.8462897,1764,33,0,1731,"Cherokee, Kansas, US",8846.983299,1.870748299
Cheyenne,Kansas,US,1/2/2021 5:22,39.78580976,-101.7318201,284,10,0,274,"Cheyenne, Kansas, US",10688.74671,3.521126761
Clark,Kansas,US,1/2/2021 5:22,37.23577007,-99.81883015,195,5,0,190,"Clark, Kansas, US",9779.338014,2.564102564
Clay,Kansas,US,1/2/2021 5:22,39.34948772,-97.16518128,647,20,0,627,"Clay, Kansas, US",8085.47863,3.091190108
Cloud,Kansas,US,1/2/2021 5:22,39.48028352,-97.64925343,864,22,0,842,"Cloud, Kansas, US",9833.826542,2.546296296
Coffey,Kansas,US,1/2/2021 5:22,38.2365018,-95.73379515,523,10,0,513,"Coffey, Kansas, US",6394.424746,1.912045889
Comanche,Kansas,US,1/2/2021 5:22,37.1911452,-99.27113247,150,7,0,143,"Comanche, Kansas, US",8823.529412,4.666666667
Cowley,Kansas,US,1/2/2021 5:22,37.23781842,-96.83776647,2663,46,0,2617,"Cowley, Kansas, US",7628.623811,1.727375141
Crawford,Kansas,US,1/2/2021 5:22,37.50675523,-94.85245778,3454,34,0,3420,"Crawford, Kansas, US",8897.933948,0.984365953
Decatur,Kansas,US,1/2/2021 5:22,39.78468441,-100.4594081,231,8,0,223,"Decatur, Kansas, US",8171.206226,3.463203463
Dickinson,Kansas,US,1/2/2021 5:22,38.86600962,-97.15532383,1274,16,0,1258,"Dickinson, Kansas, US",6899.166035,1.25588697
Doniphan,Kansas,US,1/2/2021 5:22,39.79067154,-95.14056866,738,7,0,731,"Doniphan, Kansas, US",9710.526316,0.948509485
Douglas,Kansas,US,1/2/2021 5:22,38.88503636,-95.2925121,6196,34,0,6448,"Douglas, Kansas, US",5301.859168,0.524529466
Edwards,Kansas,US,1/2/2021 5:22,37.88735543,-99.31263309,240,8,0,232,"Edwards, Kansas, US",8577.555397,3.333333333
Elk,Kansas,US,1/2/2021 5:22,37.45338105,-96.24369667,114,0,0,114,"Elk, Kansas, US",4505.928854,0
Ellis,Kansas,US,1/2/2021 5:22,38.91458712,-99.31751551,3231,54,0,3177,"Ellis, Kansas, US",11315.79869,1.671309192
Ellsworth,Kansas,US,1/2/2021 5:22,38.69677695,-98.20462799,1059,10,0,1049,"Ellsworth, Kansas, US",17354.96559,0.944287063
Finney,Kansas,US,1/2/2021 5:22,38.04340344,-100.7381938,5482,35,0,5447,"Finney, Kansas, US",15032.76935,0.638453119
Ford,Kansas,US,1/2/2021 5:22,37.69200114,-99.88825298,5182,44,0,5138,"Ford, Kansas, US",15413.90285,0.849093014
Franklin,Kansas,US,1/2/2021 5:22,38.56443815,-95.28644341,1835,18,0,1817,"Franklin, Kansas, US",7183.683057,0.980926431
Geary,Kansas,US,1/2/2021 5:22,38.99871131,-96.7577178,1841,17,0,1824,"Geary, Kansas, US",5813.072308,0.92341119
Gove,Kansas,US,1/2/2021 5:22,38.91588178,-100.4829321,335,20,0,315,"Gove, Kansas, US",12708.64947,5.970149254
Graham,Kansas,US,1/2/2021 5:22,39.34987223,-99.88332493,206,3,0,203,"Graham, Kansas, US",8299.758259,1.45631068
Grant,Kansas,US,1/2/2021 5:22,37.56227336,-101.3079758,912,14,0,898,"Grant, Kansas, US",12755.24476,1.535087719
Gray,Kansas,US,1/2/2021 5:22,37.73836671,-100.4369088,523,9,0,514,"Gray, Kansas, US",8734.134937,1.7208413
Greeley,Kansas,US,1/2/2021 5:22,38.4808095,-101.8061079,95,1,0,94,"Greeley, Kansas, US",7711.038961,1.052631579
Greenwood,Kansas,US,1/2/2021 5:22,37.8774388,-96.23250453,471,6,0,465,"Greenwood, Kansas, US",7873.620863,1.27388535
Hamilton,Kansas,US,1/2/2021 5:22,37.99978709,-101.7921066,188,0,0,188,"Hamilton, Kansas, US",7404.489957,0
Harper,Kansas,US,1/2/2021 5:22,37.19175361,-98.07578384,434,15,0,419,"Harper, Kansas, US",7983.811626,3.456221198
Harvey,Kansas,US,1/2/2021 5:22,38.04293782,-97.42747573,2707,27,0,2680,"Harvey, Kansas, US",7862.557727,0.997414112
Haskell,Kansas,US,1/2/2021 5:22,37.5620394,-100.8710738,364,2,0,362,"Haskell, Kansas, US",9173.387097,0.549450549
Hodgeman,Kansas,US,1/2/2021 5:22,38.08780079,-99.89829881,162,5,0,157,"Hodgeman, Kansas, US",9030.100334,3.086419753
Jackson,Kansas,US,1/2/2021 5:22,39.41673394,-95.79356799,1039,10,0,1029,"Jackson, Kansas, US",7888.543011,0.962463908
Jefferson,Kansas,US,1/2/2021 5:22,39.2347941,-95.38289232,1206,10,0,1196,"Jefferson, Kansas, US",6333.035761,0.829187396
Jewell,Kansas,US,1/2/2021 5:22,39.78470589,-98.21820662,151,3,0,148,"Jewell, Kansas, US",5244.876693,1.986754967
Johnson,Kansas,US,1/2/2021 5:22,38.88548175,-94.82250877,39696,454,0,39242,"Johnson, Kansas, US",6589.630495,1.14369206
Kearny,Kansas,US,1/2/2021 5:22,38.00017981,-101.321681,507,9,0,498,"Kearny, Kansas, US",13210.00521,1.775147929
Kingman,Kansas,US,1/2/2021 5:22,37.55909527,-98.13638678,564,7,0,557,"Kingman, Kansas, US",7885.90604,1.241134752
Kiowa,Kansas,US,1/2/2021 5:22,37.55848695,-99.2856537,178,1,0,177,"Kiowa, Kansas, US",7191.919192,0.561797753
Labette,Kansas,US,1/2/2021 5:22,37.19113093,-95.29849679,1993,30,0,1963,"Labette, Kansas, US",10159.03762,1.50526844
Lane,Kansas,US,1/2/2021 5:22,38.48119447,-100.4660754,127,5,0,122,"Lane, Kansas, US",8273.615635,3.937007874
Leavenworth,Kansas,US,1/2/2021 5:22,39.20183497,-95.03620809,5118,38,0,5080,"Leavenworth, Kansas, US",6259.937865,0.74247753
Lincoln,Kansas,US,1/2/2021 5:22,39.04549684,-98.20756994,217,2,0,215,"Lincoln, Kansas, US",7326.130993,0.921658986
Linn,Kansas,US,1/2/2021 5:22,38.21267844,-94.84254089,534,3,0,531,"Linn, Kansas, US",5503.45254,0.561797753
Logan,Kansas,US,1/2/2021 5:22,38.91735806,-101.148475,276,6,0,270,"Logan, Kansas, US",9878.310666,2.173913043
Lyon,Kansas,US,1/2/2021 5:22,38.45576156,-96.15275715,3404,59,0,3345,"Lyon, Kansas, US",10254.55641,1.733254994
McPherson,Kansas,US,1/2/2021 5:22,38.39184858,-97.64769869,2385,26,0,2359,"McPherson, Kansas, US",8356.10679,1.090146751
Marion,Kansas,US,1/2/2021 5:22,38.35855394,-97.0985251,701,7,0,694,"Marion, Kansas, US",5898.687311,0.998573466
Marshall,Kansas,US,1/2/2021 5:22,39.78359669,-96.52278974,855,21,0,834,"Marshall, Kansas, US",8808.076646,2.456140351
Meade,Kansas,US,1/2/2021 5:22,37.23859987,-100.364831,400,4,0,396,"Meade, Kansas, US",9918.175056,1
Miami,Kansas,US,1/2/2021 5:22,38.56383358,-94.83832189,1880,15,0,1865,"Miami, Kansas, US",5491.135321,0.79787234
Mitchell,Kansas,US,1/2/2021 5:22,39.39331582,-98.20906732,401,3,0,398,"Mitchell, Kansas, US",6706.807158,0.748129676
Montgomery,Kansas,US,1/2/2021 5:22,37.19236568,-95.74329258,2316,27,0,2289,"Montgomery, Kansas, US",7276.383173,1.165803109
Morris,Kansas,US,1/2/2021 5:22,38.68827511,-96.65128437,404,16,0,388,"Morris, Kansas, US",7188.6121,3.96039604
Morton,Kansas,US,1/2/2021 5:22,37.19141121,-101.7992519,201,8,0,193,"Morton, Kansas, US",7769.617317,3.980099502
Nemaha,Kansas,US,1/2/2021 5:22,39.78345387,-96.01392079,1354,49,0,1305,"Nemaha, Kansas, US",13234.28795,3.618906942
Neosho,Kansas,US,1/2/2021 5:22,37.55862897,-95.30670046,1229,14,0,1215,"Neosho, Kansas, US",7677.890923,1.13913751
Ness,Kansas,US,1/2/2021 5:22,38.47974157,-99.91547333,306,15,0,291,"Ness, Kansas, US",11127.27273,4.901960784
Norton,Kansas,US,1/2/2021 5:22,39.78443827,-99.90286639,1165,25,0,1140,"Norton, Kansas, US",21731.02033,2.145922747
Osage,Kansas,US,1/2/2021 5:22,38.65235984,-95.72707998,836,8,0,828,"Osage, Kansas, US",5241.707944,0.956937799
Osborne,Kansas,US,1/2/2021 5:22,39.3503437,-98.76753828,195,1,0,194,"Osborne, Kansas, US",5700.087694,0.512820513
Ottawa,Kansas,US,1/2/2021 5:22,39.13237408,-97.65020313,421,8,0,413,"Ottawa, Kansas, US",7380.785414,1.90023753
Pawnee,Kansas,US,1/2/2021 5:22,38.18108732,-99.23692334,1012,7,0,1005,"Pawnee, Kansas, US",15777.98566,0.691699605
Phillips,Kansas,US,1/2/2021 5:22,39.78465501,-99.34668865,585,12,0,573,"Phillips, Kansas, US",11176.92014,2.051282051
Pottawatomie,Kansas,US,1/2/2021 5:22,39.37925655,-96.34564657,1151,6,0,1145,"Pottawatomie, Kansas, US",4720.501989,0.521285838
Pratt,Kansas,US,1/2/2021 5:22,37.64780729,-98.73922153,686,19,0,667,"Pratt, Kansas, US",7485.814055,2.7696793
Rawlins,Kansas,US,1/2/2021 5:22,39.78525843,-101.0761617,256,7,0,249,"Rawlins, Kansas, US",10118.57708,2.734375
Reno,Kansas,US,1/2/2021 5:22,37.95230263,-98.08607292,7041,104,0,6937,"Reno, Kansas, US",11356.81796,1.477062917
Republic,Kansas,US,1/2/2021 5:22,39.82799632,-97.65036709,578,11,0,567,"Republic, Kansas, US",12467.64452,1.903114187
Rice,Kansas,US,1/2/2021 5:22,38.34616184,-98.19992118,820,4,0,816,"Rice, Kansas, US",8598.091643,0.487804878
Riley,Kansas,US,1/2/2021 5:22,39.28935726,-96.73420026,4917,20,0,4897,"Riley, Kansas, US",6623.827999,0.406752085
Rooks,Kansas,US,1/2/2021 5:22,39.35022773,-99.32484567,533,9,0,524,"Rooks, Kansas, US",10833.33333,1.688555347
Rush,Kansas,US,1/2/2021 5:22,38.52275276,-99.30863983,343,8,0,335,"Rush, Kansas, US",11297.76021,2.332361516
Russell,Kansas,US,1/2/2021 5:22,38.91462787,-98.76254297,727,18,0,709,"Russell, Kansas, US",10603.85064,2.475928473
Saline,Kansas,US,1/2/2021 5:22,38.78369175,-97.65185177,4552,58,0,4494,"Saline, Kansas, US",8394.806728,1.274165202
Scott,Kansas,US,1/2/2021 5:22,38.48222076,-100.9066539,515,16,0,499,"Scott, Kansas, US",10678.00124,3.106796117
Sedgwick,Kansas,US,1/2/2021 5:22,37.6842718,-97.4608198,40608,406,0,40202,"Sedgwick, Kansas, US",7869.126932,0.999802994
Seward,Kansas,US,1/2/2021 5:22,37.19324632,-100.8507201,3533,28,0,3505,"Seward, Kansas, US",16487.77301,0.792527597
Shawnee,Kansas,US,1/2/2021 5:22,39.04100763,-95.7557264,11929,219,0,11710,"Shawnee, Kansas, US",6744.310954,1.835862185
Sheridan,Kansas,US,1/2/2021 5:22,39.35018161,-100.4418259,388,8,0,380,"Sheridan, Kansas, US",15390.71797,2.06185567
Sherman,Kansas,US,1/2/2021 5:22,39.35147699,-101.7197624,545,9,0,536,"Sherman, Kansas, US",9210.74869,1.651376147
Smith,Kansas,US,1/2/2021 5:22,39.78516566,-98.78566062,216,1,0,215,"Smith, Kansas, US",6028.467764,0.462962963
Stafford,Kansas,US,1/2/2021 5:22,38.03100851,-98.71762001,280,8,0,272,"Stafford, Kansas, US",6737.247353,2.857142857
Stanton,Kansas,US,1/2/2021 5:22,37.56304714,-101.7843534,161,5,0,156,"Stanton, Kansas, US",8025.922233,3.105590062
Stevens,Kansas,US,1/2/2021 5:22,37.1923008,-101.3118967,487,6,0,481,"Stevens, Kansas, US",8878.760255,1.232032854
Sumner,Kansas,US,1/2/2021 5:22,37.23682549,-97.47721621,1393,21,0,1372,"Sumner, Kansas, US",6100.017516,1.507537688
Thomas,Kansas,US,1/2/2021 5:22,39.35107575,-101.0553705,904,7,0,897,"Thomas, Kansas, US",11624.01954,0.774336283
Trego,Kansas,US,1/2/2021 5:22,38.91467218,-99.87284448,295,5,0,290,"Trego, Kansas, US",10524.4381,1.694915254
Wabaunsee,Kansas,US,1/2/2021 5:22,38.95471985,-96.20350509,452,8,0,444,"Wabaunsee, Kansas, US",6521.42548,1.769911504
Wallace,Kansas,US,1/2/2021 5:22,38.91686134,-101.7638876,161,2,0,159,"Wallace, Kansas, US",10606.06061,1.242236025
Washington,Kansas,US,1/2/2021 5:22,39.78420784,-97.0875323,440,8,0,432,"Washington, Kansas, US",8139.104698,1.818181818
Wichita,Kansas,US,1/2/2021 5:22,38.48178252,-101.3471509,182,5,0,177,"Wichita, Kansas, US",8588.957055,2.747252747
Wilson,Kansas,US,1/2/2021 5:22,37.55937174,-95.74323255,685,7,0,678,"Wilson, Kansas, US",8035.190616,1.02189781
Woodson,Kansas,US,1/2/2021 5:22,37.8865336,-95.74006277,119,2,0,117,"Woodson, Kansas, US",3792.224347,1.680672269
Wyandotte,Kansas,US,1/2/2021 5:22,39.11727348,-94.76378225,15892,198,0,15694,"Wyandotte, Kansas, US",9606.538152,1.245909892
Adair,Kentucky,US,1/2/2021 5:22,37.10459774,-85.28129668,1202,39,0,1163,"Adair, Kentucky, US",6259.764608,3.244592346
